id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,postcode,rich,borough,before_pandemic
4226098,W. 80's Central Park 3 Blocks Walk,21930989,Mark,Upper West Side,40.78883,-73.97616,Private room,88.0,1,319,2019-06-25,5.6,2,251,10024,1.0,Manhattan,1
4288276,"New Apt near Central Park, Broadway, Museums",3750547,Angela,Upper East Side,40.76051,-73.96083,Entire home/apt,145.0,3,62,2019-05-28,1.1,1,50,10021,1.0,Manhattan,1
4296126,POSH  High Rise near Times Square,22299389,Lindsay Alexa,Hell's Kitchen,40.7555,-73.99369,Entire home/apt,259.0,4,25,2019-06-17,0.44,1,255,10018,1.0,Manhattan,1
4308798,Upper East Side 1-Bedroom,16906759,Karen,Upper East Side,40.77254,-73.96193000000001,Entire home/apt,100.0,2,58,2019-06-11,1.02,1,9,10021,1.0,Manhattan,1
4325329,Charming Brownstone Apt Steps from Central Park!,1537663,Madeline,Upper West Side,40.78667,-73.96924,Entire home/apt,200.0,2,56,2019-06-28,0.98,1,226,10024,1.0,Manhattan,1
4483117,Large private br in renovated apt/close to subway,23159248,Christie,Upper East Side,40.77473,-73.94859,Private room,69.0,2,11,2019-01-10,0.19,1,240,10028,1.0,Manhattan,1
4502545,XL off Fifth Avenue & Central Park,23084155,Stefani,Upper East Side,40.7671,-73.96968000000001,Entire home/apt,275.0,2,20,2019-01-02,0.45,1,0,10065,1.0,Manhattan,1
4547273,Beautiful Spacious Studio By Park,10411359,Alison,Upper West Side,40.783159999999995,-73.97269,Entire home/apt,120.0,3,33,2019-07-01,0.62,1,0,10024,1.0,Manhattan,1
4549555,"Studio Space, 10 minutes to Central Park and river",6571805,Agata,Upper West Side,40.79407,-73.97679000000001,Shared room,55.0,2,54,2019-06-26,1.4,2,336,10024,1.0,Manhattan,1
4549930,Charming apt close to everything!,19196381,Kimia,Upper East Side,40.77127,-73.95108,Entire home/apt,150.0,3,74,2019-05-27,1.33,1,263,10075,1.0,Manhattan,1
4559096,$99 Manhattan/Time Sq.,23635670,Johnny,Hell's Kitchen,40.758559999999996,-73.99569,Private room,125.0,1,186,2019-07-07,3.33,1,271,10018,1.0,Manhattan,1
4621213,"Cozy 2 bedroom, near Central Park",23899821,Maria,Upper West Side,40.78604,-73.97363,Entire home/apt,260.0,2,54,2019-07-01,0.98,1,16,10024,1.0,Manhattan,1
4643295,Great one bedroom loft space in Manhattan,8555319,Simsim,Chinatown,40.71399,-73.99744,Entire home/apt,140.0,4,13,2019-04-29,0.65,1,0,10013,1.0,Manhattan,1
4644669,Upper East Side,24046558,M David,Upper East Side,40.76358,-73.96464,Entire home/apt,325.0,5,64,2019-06-08,1.15,1,330,10065,1.0,Manhattan,1
4649468,BRIGHT!-STEPS TO PARK!-SUBWAY OUTSIDE!-FITS 4!,2592109,Lia,Upper East Side,40.769040000000004,-73.95902,Entire home/apt,160.0,14,20,2019-06-20,0.37,1,43,10021,1.0,Manhattan,1
4686821,"Bright, contemporary and best location",24232061,Tracy,Upper East Side,40.77345,-73.95848000000001,Private room,112.0,10,38,2019-05-14,0.78,3,157,10075,1.0,Manhattan,1
4720460,Charming Upper West Side Studio,1887912,Anna,Upper West Side,40.786570000000005,-73.97161,Entire home/apt,150.0,30,31,2019-05-21,0.59,1,213,10024,1.0,Manhattan,1
4725251,Gorgeous Sunny Studio,24404709,Jane,Upper West Side,40.78635,-73.97616,Entire home/apt,93.0,30,16,2019-01-07,0.29,1,271,10024,1.0,Manhattan,1
4774496,Five star large one bedroom!,24517455,Terry,Upper East Side,40.77792,-73.9539,Entire home/apt,185.0,1,121,2019-06-17,2.19,1,337,10028,1.0,Manhattan,1
4799839,Private Room in Hell's Kitchen NYC,5999440,Gaetano,Hell's Kitchen,40.755109999999995,-73.99247,Private room,175.0,2,188,2019-07-03,4.01,1,203,10018,1.0,Manhattan,1
4808745,Monthly studio-heart of Manhattan,23982388,Jolie,Midtown,40.75427,-73.96689,Entire home/apt,85.0,30,2,2019-05-08,0.05,5,83,10022,1.0,Manhattan,1
4824521,Cozy 1 Bedroom Apt In Great Location!,24842701,Mel,Upper East Side,40.77493,-73.95874,Entire home/apt,169.0,3,130,2019-07-01,2.36,1,274,10021,1.0,Manhattan,1
4855004,Cozy UWS room with amazing Hudson view,12220,Corina E.,Upper West Side,40.77904,-73.98899,Private room,90.0,1,24,2019-05-18,0.46,3,341,10069,1.0,Manhattan,1
4859903,Entire 1 Bedroom 1 Bath Central Park APT,15398647,Kathy,Upper West Side,40.7838,-73.97266,Entire home/apt,255.0,2,47,2019-06-08,0.92,1,352,10024,1.0,Manhattan,1
4860430,Location is Everything!,25002053,Shailah,Upper West Side,40.78866,-73.96908,Private room,90.0,2,157,2019-06-23,2.95,1,85,10024,1.0,Manhattan,1
4916340,Central Park Suite,81335,Evan,Upper West Side,40.78334,-73.97452,Entire home/apt,125.0,1,171,2019-07-03,4.63,3,121,10024,1.0,Manhattan,1
4994266,Midtown Launching Pad,24620881,Jack,Midtown,40.75765,-73.96466,Entire home/apt,135.0,1,168,2019-06-21,3.21,1,287,10022,1.0,Manhattan,1
4998025,Perfect apt in UES,25773982,Yas,Upper East Side,40.775690000000004,-73.95721,Entire home/apt,150.0,1,9,2019-05-13,0.24,2,364,10028,1.0,Manhattan,1
5010368,Upper East Side Gem!,25840204,Daniel,Upper East Side,40.775459999999995,-73.95165,Entire home/apt,150.0,3,75,2019-04-27,1.44,1,234,10028,1.0,Manhattan,1
5010729,Quaint One Bed Apartment on UES,7847292,Tom,Upper East Side,40.77537,-73.95029,Entire home/apt,169.0,4,147,2019-06-23,2.76,1,310,10028,1.0,Manhattan,1
5013302,Best location & Amazing view / Apt in Tribeca,10207681,Sol,Tribeca,40.71732,-74.00981,Entire home/apt,350.0,3,13,2019-05-16,0.36,1,69,10013,1.0,Manhattan,1
5028264,Charming Studio Apartment,25881276,Jordana,Upper West Side,40.7921,-73.97918,Entire home/apt,125.0,21,45,2019-05-27,0.86,2,176,10024,1.0,Manhattan,1
5050664,"Simple, sweet in NOLITA-NYC",93292,Alexa,Chinatown,40.71848,-73.99549,Private room,80.0,3,153,2019-06-25,2.9,1,238,10013,1.0,Manhattan,1
5052897,Beautiful Manhattan 1br apartment close to subway!,26079021,Michael,Upper East Side,40.76173,-73.96183,Entire home/apt,249.0,3,85,2019-06-28,1.59,1,158,10065,1.0,Manhattan,1
5117339,Quiet Bdrm w/Private Bath & TV in BIG apartment!,26446036,Buddy,Upper West Side,40.78648,-73.9692,Private room,135.0,2,78,2019-06-02,1.68,1,0,10024,1.0,Manhattan,1
5179493,Gorgeous Renovated One Bedroom ues,4406876,Maureen,Upper East Side,40.76761,-73.95391,Entire home/apt,195.0,6,5,2019-06-13,0.11,1,329,10021,1.0,Manhattan,1
5232570,"Cozy room awaits, best location, center of NYC",27081028,Norman,Midtown,40.759,-73.9701,Private room,55.0,1,16,2019-05-18,0.52,1,0,10022,1.0,Manhattan,1
5343821,Quiet Midtown Oasis - Sutton Place,27589508,James,Midtown,40.756240000000005,-73.96417,Entire home/apt,200.0,2,84,2019-06-25,2.21,1,272,10022,1.0,Manhattan,1
5525510,Cozy Bohemian Room in New York City,23086547,Arya,Chinatown,40.71705,-73.99668,Private room,62.0,6,62,2019-06-23,1.27,1,317,10013,1.0,Manhattan,1
5526210,The TriBeCa Apartment — Spacious Living with View,8278521,Ross,Tribeca,40.71966,-74.00984,Entire home/apt,750.0,1,50,2019-06-30,1.07,1,345,10013,1.0,Manhattan,1
5534962,Cozy Getaway in The ❤ of SoHo,1539848,Edythe,SoHo,40.72092,-73.99965999999999,Entire home/apt,150.0,3,58,2019-07-01,2.78,1,40,10013,1.0,Manhattan,1
5550788,"Cozy 3 and 1/2 bedroom apt ,near Times Square",1982425,Nya,Hell's Kitchen,40.757020000000004,-73.99458,Private room,95.0,7,2,2019-05-15,0.14,1,335,10018,1.0,Manhattan,1
5627944,Huge Studio Midtown Manhattan -BEST,29167335,Yedda,Midtown,40.7555,-73.96826,Entire home/apt,182.0,4,56,2019-06-14,1.08,2,148,10022,1.0,Manhattan,1
5647416,Paris in Manhattan with 2 balconies,2458750,Stephanie,Upper East Side,40.76923,-73.95034,Entire home/apt,159.0,30,14,2019-05-23,0.3,1,265,10021,1.0,Manhattan,1
5649580,4th fl Large Private Room - Central Park & Rooftop,29278028,Alexis,Upper East Side,40.77618,-73.95626999999999,Private room,195.0,5,56,2019-03-03,1.1,4,145,10028,1.0,Manhattan,1
5656639,Modern Luxury in brownstone at Central Park,5790236,Clay,Upper West Side,40.78974,-73.97018,Entire home/apt,275.0,7,15,2019-05-24,0.29,2,45,10024,1.0,Manhattan,1
5791707,#1 LARGE STUDIO NEAR CENTRAL PARK!,248865,Nina,Upper East Side,40.77107,-73.95517,Entire home/apt,100.0,30,71,2019-06-25,1.42,3,248,10021,1.0,Manhattan,1
5858505,Fantastic Studio with King bed- Best Location!,30418082,CA & Gray,Upper East Side,40.77554,-73.95141,Entire home/apt,165.0,6,46,2019-01-03,0.92,1,3,10028,1.0,Manhattan,1
5977676,"Bright, Clean, Spacious Upper West Zen w/Balcony",3912042,Katie,Upper West Side,40.79092,-73.97426,Entire home/apt,185.0,3,59,2019-06-19,1.17,1,4,10024,1.0,Manhattan,1
6056028,Central Park W Pristine Apartment,10622869,Lori,Upper West Side,40.78826,-73.96767,Entire home/apt,499.0,1,19,2019-06-11,0.38,1,296,10024,1.0,Manhattan,1
6078234,"Chic, Spacious & Quiet UWS Manhattan NYC 1BDR Gem!",31425596,Kevin,Upper West Side,40.78866,-73.97878,Entire home/apt,195.0,3,67,2019-06-30,1.33,1,85,10024,1.0,Manhattan,1
6101104,1 BR UPPER EAST SIDE,9107715,Michele,Upper East Side,40.775259999999996,-73.95075,Entire home/apt,170.0,5,26,2019-05-18,0.55,1,115,10028,1.0,Manhattan,1
6134199,Stylish Pop-Art studio on trendy UWS,6003040,Lalo,Upper West Side,40.78926,-73.96989,Entire home/apt,198.0,2,161,2019-06-29,3.21,1,252,10024,1.0,Manhattan,1
6226794,1 bedroom in a 2 bedroom apartment,32295605,Yana,Upper East Side,40.76449,-73.96169,Private room,105.0,3,75,2019-06-12,1.57,1,338,10021,1.0,Manhattan,1
6227027,Bright and Beautiful UWS Treasure!!,6089159,Samantha,Upper West Side,40.78302,-73.98057,Entire home/apt,100.0,14,3,2019-05-20,0.13,1,205,10024,1.0,Manhattan,1
6269610,Heavenly Hell's Kitchen private room in 2bdrm,32582256,James,Hell's Kitchen,40.75691,-73.9984,Private room,99.0,2,35,2019-07-01,0.69,2,28,10018,1.0,Manhattan,1
6371191,"Charm and Comfort, Heart of the UWS",33200237,Christopher,Upper West Side,40.785759999999996,-73.97629,Entire home/apt,167.0,7,2,2019-06-17,0.07,1,14,10024,1.0,Manhattan,1
6426292,"Comfy Apt! Private Bathroom, Prime Location, Patio",33535691,Jonathan,Hell's Kitchen,40.75674,-73.99774000000001,Private room,129.0,2,290,2019-06-25,5.92,1,26,10018,1.0,Manhattan,1
6473307,Modern Mulberry St Room for 1 Female Guest,33817646,A,Little Italy,40.71864,-73.99753,Private room,85.0,2,79,2019-02-10,1.7,1,0,10013,1.0,Manhattan,1
6476242,Huge duplex apartment with garden!,33833944,Andreas Per Daniel,Midtown,40.76015,-73.96378,Entire home/apt,247.0,5,25,2019-02-23,0.51,1,0,10022,1.0,Manhattan,1
6493181,"Sunny & Tall 1 BR, Central Pk,Train",26270573,Joe,Upper East Side,40.77025,-73.95491,Entire home/apt,200.0,5,95,2019-05-26,1.95,2,182,10021,1.0,Manhattan,1
6628193,Private Bedroom near Central Park,3274213,Levi & Kaz,Upper West Side,40.78602,-73.97729,Private room,89.0,2,133,2019-07-01,2.8,1,155,10024,1.0,Manhattan,1
6642187,Sunny & Modern 1 Bedroom with Amazing view of NY,2536417,Anna,Upper East Side,40.76555,-73.95791,Entire home/apt,399.0,3,38,2019-07-01,0.77,1,311,10065,1.0,Manhattan,1
6742680,Spacious & Charming Duplex in Upper East,6028102,Ana,Upper East Side,40.77259,-73.95647,Entire home/apt,200.0,3,47,2019-03-24,0.95,1,0,10075,1.0,Manhattan,1
6758849,UPPER EAST SIDE 5BR/4BA GARDEN APT,35384978,Hans,Upper East Side,40.77635,-73.94813,Entire home/apt,888.0,2,42,2019-07-07,0.86,2,35,10028,1.0,Manhattan,1
6936794,Modern 3 Beds in Gorgeous Building,12028820,Kim,Upper East Side,40.76348,-73.95884000000001,Entire home/apt,900.0,7,28,2019-05-05,0.58,1,340,10021,1.0,Manhattan,1
6940108,Classic Upper East Side 1 Bed (king bed) Apt,13031379,Esther,Upper East Side,40.77252,-73.9556,Entire home/apt,140.0,2,57,2019-06-16,1.18,1,0,10075,1.0,Manhattan,1
7001872,Perfect UES; steps from Park Ave,36708202,Robert,Upper East Side,40.76425,-73.96811,Entire home/apt,195.0,7,26,2019-06-30,0.54,1,1,10065,1.0,Manhattan,1
7023818,Near Central Park & Grand Central,36817279,Steve,Midtown,40.7587,-73.96705,Private room,105.0,2,17,2019-04-28,0.55,1,190,10022,1.0,Manhattan,1
7059663,WALk 2MOMACENTRAL PARK 1bedroomliving roomQtrain,29204097,Jason,Upper East Side,40.77516,-73.95224,Entire home/apt,160.0,1,18,2019-06-23,0.95,1,180,10028,1.0,Manhattan,1
7070947,Exposed Brick Large Soho Nolita Apt,17470984,Andy,Chinatown,40.71813,-73.99665,Private room,89.0,3,7,2019-04-30,0.18,1,317,10013,1.0,Manhattan,1
7071657,1 BR UPPER EAST SIDE,4909308,Francesco,Upper East Side,40.77344,-73.95035,Entire home/apt,243.0,1,26,2019-06-22,1.1,1,149,10028,1.0,Manhattan,1
7095783,"Charming , sweet , and cozy Manhattan apartment.",9819284,Alexis,Upper East Side,40.76533,-73.96163,Entire home/apt,270.0,4,44,2019-07-02,0.92,1,335,10065,1.0,Manhattan,1
7310835,SoHo 2 Bedroom 2 Full Bath with Private Terrace,3390947,Yulia,SoHo,40.72268,-74.00269,Entire home/apt,650.0,2,24,2019-06-29,0.51,1,23,10013,1.0,Manhattan,1
7319512,Modern & Bright Queen Bedroom-Green C8,20559017,Yohan,Upper East Side,40.76164,-73.95995,Private room,65.0,30,3,2019-05-06,0.08,9,342,10065,1.0,Manhattan,1
7457099,Luxury Upper East Side Apartment,39055176,Bo,Upper East Side,40.76205,-73.96382,Entire home/apt,328.0,2,145,2019-06-12,3.05,1,298,10065,1.0,Manhattan,1
7630422,Upper West Side Perfection,37138251,Matthew,Upper West Side,40.78733,-73.97364,Entire home/apt,230.0,1,161,2019-06-21,3.39,1,347,10024,1.0,Manhattan,1
7711451,Manhattan/ private room & private toilet.,5663719,Asger,Little Italy,40.719120000000004,-73.99776,Private room,61.0,2,6,2019-07-07,0.13,1,213,10013,1.0,Manhattan,1
7790838,"Quiet, Charming Studio in UES",17550956,Kelsie,Upper East Side,40.77357,-73.94729,Entire home/apt,142.0,2,48,2019-04-27,1.02,1,329,10028,1.0,Manhattan,1
7860155,Private bedroom in the heart of NYC,24559181,Aldi,Upper East Side,40.76312,-73.96624,Private room,89.0,1,148,2019-06-23,3.18,3,351,10065,1.0,Manhattan,1
7862762,Spacious pre-war apartment,40548594,Justine,Financial District,40.70623,-74.0051,Entire home/apt,150.0,2,52,2019-06-23,1.11,1,72,10004,1.0,Manhattan,1
7902556,Room in NYC Financial district apt,3041587,Richy,Financial District,40.70395,-74.00995,Private room,98.0,14,121,2019-06-01,2.58,1,204,10004,1.0,Manhattan,1
8000716,luxury 1 bedroom apartment  midtown Manhattan,3348610,Ronnie,Chelsea,40.75014,-73.99069,Entire home/apt,250.0,6,17,2019-06-16,0.37,1,0,10018,1.0,Manhattan,1
8075854,The Manhattan Studio,42660040,Henri,Midtown,40.75513,-73.96446,Entire home/apt,180.0,4,20,2019-07-02,1.46,1,13,10022,1.0,Manhattan,1
8081037,Lavish Studio with Great Amenities in FiDi,30283594,Kara,Financial District,40.7055,-74.00811999999999,Entire home/apt,189.0,30,4,2019-01-28,0.11,121,365,10005,1.0,Manhattan,1
8119018,Private Room In Upper East Side,42874738,Dogan,Upper East Side,40.77887,-73.95406,Private room,110.0,4,81,2019-05-27,1.75,1,360,10028,1.0,Manhattan,1
8160542,Private Balcony and views of WTC!,43075550,Leyla,Tribeca,40.72018,-74.00981,Private room,100.0,1,18,2019-06-22,0.38,1,31,10013,1.0,Manhattan,1
8409178,Private large bedroom in the heart of NYC!!,25802929,Michelle,Midtown,40.76146,-73.96649000000001,Private room,195.0,3,67,2019-06-27,1.64,1,265,10022,1.0,Manhattan,1
8444619,NYC Room near Central Park East !!!,4821374,Millie,Upper East Side,40.77564,-73.9533,Private room,85.0,1,71,2019-06-20,1.55,2,186,10028,1.0,Manhattan,1
8496622,Studio in heart of NYC,29408645,Tara,Chinatown,40.718790000000006,-73.99586,Entire home/apt,99.0,2,4,2019-07-01,0.09,1,18,10013,1.0,Manhattan,1
8507768,"Charming Bedroom, Prime Manhattan Near Museum Mile",436365,Jessica M.,Upper East Side,40.7696,-73.95275,Private room,70.0,3,31,2019-05-17,0.68,3,345,10021,1.0,Manhattan,1
8595149,"Prime location, Renovated,Inspiring",45231777,Elena,Upper East Side,40.76517,-73.96665,Entire home/apt,150.0,2,134,2019-06-28,2.95,1,36,10065,1.0,Manhattan,1
8620134,CHARM & LOCATION! Private Ensuite Bathroom in UES!,17428203,Christine,Upper East Side,40.77127,-73.95175,Private room,115.0,7,90,2019-06-28,1.97,2,23,10075,1.0,Manhattan,1
8672280,Large  Studio - Midtown Manhattan Near Times Sq,4068325,Regina,Midtown,40.75594,-73.96874,Entire home/apt,250.0,3,8,2019-06-16,0.19,1,1,10022,1.0,Manhattan,1
8682875,Stylish 1 BDR in Upper East Side,45595980,Tny,Upper East Side,40.769420000000004,-73.96705,Entire home/apt,155.0,30,7,2019-05-03,0.19,12,52,10065,1.0,Manhattan,1
8688783,Fun Unique Spacious Midtown Getaway,45620787,William,Upper East Side,40.7644,-73.9693,Entire home/apt,275.0,2,148,2019-06-23,3.26,1,216,10065,1.0,Manhattan,1
8719522,Charming Upper East Side apt,2610741,Olivia,Upper East Side,40.775,-73.95071,Entire home/apt,190.0,2,26,2019-07-01,0.58,1,42,10028,1.0,Manhattan,1
8720655,UES - True 1 BR | Clean & Quiet,729279,Corey,Upper East Side,40.77243,-73.95016,Entire home/apt,96.0,2,34,2019-06-24,0.75,1,0,10075,1.0,Manhattan,1
8736973,Cozy Studio for your Business Trip,45837872,Faith,Midtown,40.755309999999994,-73.9655,Private room,148.0,1,30,2019-07-04,0.84,1,16,10022,1.0,Manhattan,1
8813306,Cozy Apartment Near Times Square,4385138,Mike,Hell's Kitchen,40.7567,-73.99277,Entire home/apt,185.0,2,241,2019-06-24,5.65,1,22,10018,1.0,Manhattan,1
8889118,Glamorous one bedroom Nolita.,46509461,Mike,Little Italy,40.71855,-73.99791,Entire home/apt,189.0,1,168,2019-06-22,3.71,1,347,10013,1.0,Manhattan,1
9016650,Spacious 1 BR Apartment - Sleeps 4,24677080,Patrick,Upper East Side,40.77762,-73.9516,Entire home/apt,170.0,1,190,2019-06-17,4.36,1,260,10028,1.0,Manhattan,1
9043652,Great 1 bedroom apartment in the heart of soho,6304221,Phil,SoHo,40.72038,-73.99818,Entire home/apt,190.0,2,10,2019-07-01,0.97,1,41,10013,1.0,Manhattan,1
9112463,"Cozy 1 bedroom, close to it all in Manhattan !",39916377,Jaclyn,Upper East Side,40.76295,-73.95725,Entire home/apt,145.0,6,49,2019-06-21,2.38,1,76,10065,1.0,Manhattan,1
9112676,"!! CLASSIC, LUXURY & CHARM !! By Central Park UWS",1202621,Lizzy And Ryan,Upper West Side,40.78607,-73.97346999999999,Entire home/apt,250.0,7,34,2019-06-30,0.78,1,147,10024,1.0,Manhattan,1
9116126,Sunny Vibrant Historic 1 Bdrm Apt on CENTRAL PARK,3883685,Dan,Upper West Side,40.78627,-73.97112,Entire home/apt,199.0,28,17,2019-06-04,0.63,1,114,10024,1.0,Manhattan,1
9222165,Upscale 3 Bedrooms + 2 Bath Apt +Washer/Dryer,47952362,Ys,Upper East Side,40.77707,-73.94994,Entire home/apt,400.0,3,124,2019-06-30,2.82,1,245,10028,1.0,Manhattan,1
9366904,Sun-filled Nolita 1 Bdrm Apt - prime location,31668272,Ava,Little Italy,40.719,-73.99565,Entire home/apt,150.0,2,9,2019-06-04,1.41,1,89,10013,1.0,Manhattan,1
9383406,ENTIRE Upper East Side Loft Apartment,6991164,Mike,Upper East Side,40.76854,-73.95532,Private room,199.0,1,49,2019-06-17,1.11,1,230,10021,1.0,Manhattan,1
9416198,Cute private space in an Awesome Location,48823036,Fred,Midtown,40.75452,-73.96767,Entire home/apt,180.0,1,156,2019-06-27,3.58,1,22,10022,1.0,Manhattan,1
9445593,"SoHo Apt. in Historic Townhouse, Private Terrace",48949937,Jocelyn,SoHo,40.72419,-74.00451,Entire home/apt,310.0,3,117,2019-06-22,2.88,1,57,10005,1.0,Manhattan,1
9457285,The Central Park Studio,8604689,Emel,Upper East Side,40.76892,-73.96845,Entire home/apt,214.0,3,151,2019-06-26,3.58,1,219,10065,1.0,Manhattan,1
9461803,Private room in classic SoHo loft,2611503,Ronnie,SoHo,40.72675,-74.00757,Private room,225.0,3,49,2019-06-06,1.44,1,322,10013,1.0,Manhattan,1
9461851,Charming Upper West Side Studio,1374432,Quentin,Upper West Side,40.78743,-73.96855,Entire home/apt,150.0,2,51,2019-06-15,1.21,1,0,10024,1.0,Manhattan,1
9470677,Fifth Ave/Central Park 1BR IN A TownHouse Garden,49083612,Joe,Upper East Side,40.76656,-73.97038,Entire home/apt,209.0,1,116,2019-06-23,2.63,1,168,10065,1.0,Manhattan,1
9587933,Old World in New York with Location! Location!,47933513,Jim,Upper East Side,40.780390000000004,-73.95863,Entire home/apt,166.0,2,8,2019-05-19,0.39,1,3,10028,1.0,Manhattan,1
9590519,Fun Spacious Midtown Apt near U.N. & Central Park,49383811,Christian,Midtown,40.75435,-73.96729,Entire home/apt,150.0,1,142,2019-06-25,3.52,1,58,10022,1.0,Manhattan,1
9596708,BEAUTIFUL WHITE BEDROOM/TIMES SQUARE/8 AVE,47705853,Katherine,Hell's Kitchen,40.75452,-73.99266999999999,Private room,199.0,2,93,2019-06-20,2.14,3,232,10018,1.0,Manhattan,1
9696357,Huge 1BD near Central Park Sleeps 5,48678883,D,Upper East Side,40.76871,-73.95479,Entire home/apt,177.0,1,136,2019-06-19,3.12,1,258,10021,1.0,Manhattan,1
9707671,Cozy Apartment,14811787,Will,Upper East Side,40.76675,-73.95144,Private room,135.0,2,10,2019-07-01,0.23,2,339,10021,1.0,Manhattan,1
9713997,Extra BR in dreamlike soho loft,1317360,John,SoHo,40.72145,-74.00231,Private room,200.0,1,16,2019-05-22,0.83,2,365,10013,1.0,Manhattan,1
9778049,PRIVATE STUDIO Central Park West,11026504,Alinka,Upper West Side,40.78818,-73.96928,Entire home/apt,144.0,2,30,2019-04-07,0.8,1,0,10024,1.0,Manhattan,1
9793542,Stunning SoHo 1400sqft LOFT/DUPLEX on Best Street,50472471,Allegra,SoHo,40.7209,-74.00229,Entire home/apt,799.0,3,16,2019-04-28,0.4,1,365,10013,1.0,Manhattan,1
9861747,Breathtaking view 30th floor Bedroom in FIDI,3965200,Daniel,Financial District,40.70629,-74.0098,Private room,175.0,3,55,2019-06-20,2.95,1,26,10005,1.0,Manhattan,1
